666 110723
202 621 9086
145 452 3711
469 639 8312
288 648 19176
404 452 1407
391 626 8668
184 367 4134
577 638 5574
127 538 13396
102 268 9795
361 380 753
276 473 6082
245 590 12835
163 283 5044
27 597 12565
119 265 9569
404 481 7225
27 239 8706
612 649 10571
402 623 8370
329 407 1097
250 629 10624
304 470 5576
312 459 3022
242 552 8279
98 478 11964
24 176 11059
37 338 6873
100 442 11941
507 663 18581
21 559 12193
154 521 2117
17 99 7048
286 443 1904
119 124 1074
219 370 7589
215 576 8139
386 463 4464
114 329 11797
133 390 8703
40 643 14759
13 338 5835
335 624 8558
195 262 5171
400 406 489
411 439 1409
183 480 11387
569 607 948
59 553 16141
67 463 10734
145 637 15856
80 664 6994
266 282 614
59 268 9200
189 634 12669
402 508 4770
143 481 9608
289 403 1217
163 285 5283
2 11 2820
22 121 9919
59 369 10142
7 248 7651
211 353 7991
582 600 3852
511 652 15258
32 572 14067
162 389 4529
335 612 7644
265 445 2359
5 304 7172
29 476 8768
33 586 15169
21 146 9887
381 528 4244
105 658 13866
267 445 2163
213 376 7126
180 587 11958
429 537 4179
35 251 8586
335 352 424
281 342 229
115 600 18754
128 386 8809
304 532 6653
399 547 5292
556 607 3916
176 379 4008
49 392 7890
325 427 1876
449 459 1767
18 468 9163
87 224 11341
418 609 8351
335 642 15948
543 555 1490
5 634 9110
202 366 5967
254 649 19329
287 332 753
50 381 8561
32 92 4400
121 591 17391
260 640 13985
256 382 726
336 531 5634
122 431 9733
224 548 7982
95 241 8793
97 405 11452
135 230 10603
557 576 2915
432 620 8461
351 622 9081
2 83 9852
268 520 3983
255 474 6875
205 374 6370
56 170 10045
163 581 8017
47 421 7404
374 629 9335
22 255 9701
334 423 1163
120 135 2670
94 377 10139
451 565 6277
326 399 932
477 564 5697
420 514 3158
471 564 3813
106 515 14598
40 641 15440
158 332 3687
605 660 10543
441 443 492
172 269 4500
207 480 13654
29 436 6447
103 551 16261
290 392 1179
40 91 3217
575 601 3154
239 452 3554
451 554 5572
82 491 10792
78 508 12045
510 638 10656
259 621 9308
154 448 3025
10 356 6991
373 614 7855
509 529 1115
191 228 4188
607 632 1904
355 567 8674
431 457 2167
286 417 1204
177 541 8158
175 542 9372
312 507 6012
534 631 5671
499 652 16787
75 595 16195
132 318 7939
463 593 9747
224 427 7945
479 490 8287
301 494 4166
257 306 1643
186 423 4281
39 415 9088
307 474 6254
89 499 11530
268 460 3772
371 658 13252
207 425 6029
622 632 257
325 478 6536
234 252 2364
94 259 9362
144 214 7255
489 545 4836
42 648 14443
137 407 10356
447 614 5779
339 540 6244
215 488 7188
266 480 7826
203 420 5785
291 372 1303
80 542 13523
497 659 13820
355 629 9170
71 289 8561
614 642 8973
135 205 9754
306 480 7137
273 526 4737
323 578 9611
290 315 1773
583 590 774
254 548 7443
40 227 14011
20 228 16401
4 314 6661
18 458 10015
26 170 9821
60 121 7232
597 628 2900
61 619 11740
282 487 2284
467 483 2951
37 622 10753
236 538 7113
133 554 13443
478 517 8158
5 386 9539
236 589 12964
314 592 11248
406 595 10215
150 576 10201
43 81 3903
174 440 6233
1 449 5751
185 317 5433
363 471 4735
238 623 10592
47 373 6861
546 563 798
340 557 7886
86 159 11013
170 272 3675
156 297 4102
252 407 1674
257 444 1409
215 603 10370
450 558 5851
61 513 14182
540 637 8790
223 349 8721
227 230 2748
283 614 7713
120 651 11768
485 634 1915
27 354 8683
28 68 2777
309 564 9598
246 463 4959
31 226 14950
406 537 4947
401 579 10234
101 207 8985
12 81 4058
419 619 7833
399 495 2161
58 312 9542
195 342 5816
528 633 6267
211 564 8451
339 374 803
65 522 12575
444 501 2153
273 575 10151
218 645 12924
186 432 3994
463 513 4902
472 644 11665
138 177 2543
208 388 5397
3 72 6544
238 456 4282
159 441 4157
75 639 17011
467 537 3943
304 569 10046
314 642 15333
134 285 7196
201 551 5020
71 280 8883
363 580 11218
265 543 7306
136 527 12855
484 653 8197
75 349 8411
242 551 7884
93 378 10115
10 242 7323
519 600 7090
30 300 5970
191 237 4408
304 479 8117
44 178 9138
7 546 11556
11 480 5704
349 388 1747
98 167 7215
62 185 11864
26 130 8987
250 363 1152
401 655 16097
32 378 8303
39 48 1213
109 167 7556
323 363 1481
276 287 450
104 217 5670
260 392 1162
185 592 12625
309 456 5330
210 235 7176
138 522 7361
1 552 9153
33 51 2252
515 531 2405
48 558 14507
37 389 7153
225 462 9936
26 175 9932
25 227 16139
92 365 10976
64 394 9559
202 208 2496
55 296 8247
589 664 14192
68 318 8859
38 375 7720
335 398 494
546 612 2811
435 624 8821
71 437 10547
416 435 1082
505 635 10726
513 568 5968
57 623 10348
323 394 810
564 610 2843
228 343 9502
65 254 8658
494 580 8632
227 312 10946
49 484 10410
345 507 5360
391 562 6937
270 545 7236
434 507 3223
655 663 6417
283 533 5746
465 486 3622
369 538 5198
91 397 10116
238 545 8478
318 590 11869
159 365 3866
450 529 2710
143 340 2207
198 588 9481
350 452 1592
345 395 953
29 461 8015
38 446 8901
572 651 9089
126 646 15420
50 411 8932
121 322 10764
167 537 8914
303 513 5550
344 378 994
215 546 8037
490 568 6705
14 448 7297
206 393 6770
213 462 8362
151 569 9587
362 452 2167
453 592 10616
197 577 8179
207 516 5963
121 280 9706
194 588 11046
211 328 8372
36 327 6731
183 188 1314
23 138 9500
51 398 8358
310 661 13150
50 659 7761
54 355 9282
51 109 7275
338 516 3624
245 438 2872
46 380 6937
64 556 16345
141 526 6118
88 178 8225
206 526 6394
132 520 10102
595 613 2888
191 279 5380
252 429 2122
387 521 3378
57 584 15691
156 399 2581
50 529 12692
48 482 9606
261 632 9694
212 664 13514
164 607 8042
61 386 10944
108 582 13309
203 625 11220
571 645 6565
11 556 12266
13 222 13075
48 573 14246
274 603 7939
180 609 11686
242 485 9742
437 515 3826
185 363 4006
0 592 10433
200 257 5432
242 322 2517
267 303 707
300 335 1232
382 597 10188
314 378 2026
293 450 3361
49 571 15379
151 451 2945
351 562 7793
506 553 3532
2 67 7155
258 628 9719
275 410 1369
463 654 12941
199 342 6256
256 383 790
515 664 17782
200 256 5438
261 378 714
131 636 19008
311 615 6393
241 319 2694
111 164 11048
468 630 5250
328 657 13829
524 576 6416
12 276 5963
384 540 5545
223 541 7585
219 558 7479
268 334 793
349 352 267
61 377 10339
387 503 3090
292 409 1788
307 528 6312
238 291 1906
62 166 8563
217 365 9705
154 595 9803
80 551 14319
120 288 9697
463 470 2931
103 558 15968
409 436 2563
194 218 2008
121 293 9602
382 574 9185
20 323 8519
8 485 8297
105 384 12196
99 552 17280
188 568 10884
229 232 1473
80 416 8871
208 409 6489
80 420 7901
463 658 9337
339 494 2928
37 310 6448
182 344 4258
240 301 2770
454 641 13719
331 495 2881
480 521 7144
486 562 6169
22 87 5399
233 305 8625
37 373 7547
176 333 5392
347 388 1828
15 528 9875
177 520 6183
385 613 8720
65 246 8314
19 511 11842
215 271 8646
70 399 10349
91 631 14847
123 624 17859
212 438 8508
186 614 11244
151 645 16375
201 587 8190
165 485 8988
399 631 8308
504 508 1251
584 661 11563
109 122 2580
230 365 8139
304 307 1474
207 620 12627
48 152 7890
135 622 16284
136 400 9107
347 549 7141
50 351 7637
540 566 2739
288 421 1823
338 582 11685
475 511 5350
366 429 1275
338 457 3080
139 169 1884
252 379 722
446 586 9819
271 405 1104
130 348 7968
23 179 12230
37 503 11162
320 499 3298
493 624 8555
205 275 7239
165 268 5556
74 567 15881
320 461 2613
451 501 2239
348 351 487
282 304 780
137 148 8249
0 29 4812
392 661 14790
91 229 13247
161 207 3296
96 305 8975
172 460 6618
77 166 5681
55 154 11791
444 590 10843
190 516 4791
231 540 5459
547 565 2711
3 509 10269
184 346 4360
253 574 10447
3 269 7511
163 308 8484
203 598 8604
270 431 1565
90 171 7312
187 403 4837
404 603 7333
53 190 12341
41 397 7260
303 389 1547
264 442 2000
95 603 16386
117 571 17728
112 445 12843
59 192 11859
25 164 14399
351 420 1004
301 423 2708
151 431 1206
87 135 2896
267 605 8628
219 539 8777
46 241 5848
22 215 17067
1 83 10080
122 488 10398
176 572 11880
237 425 2146
123 286 8992
168 578 12944
321 478 6576
517 635 10063
259 411 1732
157 251 2806
124 630 18318
172 444 5303
261 582 11896
163 211 4088
95 486 11639
241 588 12234
402 486 1200
259 373 868
2 50 6371
315 559 5780
100 301 10387
202 513 2523
55 537 14517
163 390 4666
549 659 11813
379 623 9688
140 285 2359
305 528 5564
101 479 14299
416 493 976
370 544 6938
143 587 12332
342 543 6603
294 569 9777
134 208 7972
156 165 2257
578 637 5783
142 601 8966
114 277 11326
297 564 9134
219 255 7430
136 370 8545
53 444 10225
132 272 7340
268 359 686
24 501 11258
503 623 9335
213 631 11675
135 200 9008
78 253 6667
290 467 5639
392 549 6804
96 636 16197
253 261 386
526 644 12153
250 379 668
279 436 2389
327 475 6057
8 36 1556
188 447 6768
21 517 11771
407 441 804
131 515 9679
67 569 16206
545 576 3330
38 49 1225
240 565 9777
174 549 10555
38 361 7484
347 518 3023
561 562 173
483 560 4532
73 125 5473
232 497 6387
610 612 567
409 492 1938
182 637 16593
479 517 8324
29 195 11549
35 475 11196
449 564 5868
280 665 15725
182 328 4443
149 480 8862
195 254 5128
33 169 8576
337 431 1625
212 213 449
177 256 4211
406 425 687
148 326 3711
248 630 10365
393 643 16029
582 656 5384
255 560 7526
246 392 2021
549 629 5180
207 319 8027
93 617 15336
52 119 8762
23 577 14509
5 135 9035
63 509 14487
292 460 4070
133 158 8744
158 557 5138
291 467 5620
263 305 691
12 373 6851
32 278 7289
171 567 11715
35 146 8522
222 616 11655
206 405 6452
11 42 2272
374 658 13059
215 302 9421
388 483 9020
274 347 413
95 399 11024
55 259 8916
228 406 8990
587 628 4746
94 172 7795
249 274 1330
201 214 2083
383 431 514
0 19 4713
191 498 3468
156 592 10770
191 517 4366
90 432 10209
503 605 6735
295 412 2185
36 336 6666
153 426 1211
104 312 12666
513 583 7984
81 240 6468
338 429 1831
130 140 4916
164 472 4450
110 627 18767
114 494 12949
528 538 1222
290 663 14812
62 217 10664
5 630 7908
322 340 956
583 586 482
7 615 8827
203 592 9828
300 439 1445
125 204 10174
56 234 7222
304 430 2461
77 408 8359
84 200 9749
89 218 10294
171 382 3939
360 613 8759
12 211 12979
42 595 13905
585 631 5049
401 601 6623
163 221 4680
181 422 4177
99 360 10164
281 536 5872
215 507 4452
36 99 6502
82 581 19243
273 533 5805
104 534 16204
29 406 7601
183 494 3939
276 376 924
479 586 7498
104 520 14183
226 433 7835
198 271 6216
541 618 4883
112 373 11400
390 561 6724
33 397 8646
222 553 6845
250 314 2872
282 366 740
91 332 9312
242 321 2168
424 658 13085
18 226 17017
446 611 7613
31 269 7253
384 481 7870
175 414 5609
414 664 15583
121 263 9041
148 246 2197
26 493 10581
501 644 14124
40 262 8179
42 562 12992
537 643 11042
357 645 16142
200 662 18110
505 533 3432
448 567 6507
358 448 2278
271 396 820
114 612 19610
212 290 8356
34 242 8319
529 622 5824
254 665 14873
117 511 13006
108 540 15496
29 165 12164
54 341 8920
329 643 16718
124 413 9915
3 457 7964
53 526 13485
370 562 7787
376 512 4049
178 648 15534
514 638 11486
344 507 5483
282 394 1082
242 528 5530
527 648 14307
4 614 7728
40 131 7045
19 353 8054
4 641 13040
258 358 733
90 587 19196
107 479 16834
123 326 9847
367 511 4128
251 622 10071
355 377 633
244 258 619
79 509 12218
87 477 11715
149 413 1802
435 475 6022
436 556 7195
210 656 13969
103 560 17385
392 613 7758
423 646 14597
245 464 5678
102 194 8652
404 598 8691
144 168 2613
86 300 7643
427 498 1529
443 607 7701
1 601 7643
23 493 11765
24 590 13634
342 504 4369
125 377 9797
488 591 10086
346 392 434
215 386 7227
378 427 1012
413 455 1200
171 424 4284
365 374 255
192 313 6911
90 202 13260
330 464 4073
102 246 8930
153 357 2066
536 660 14207
373 654 16736
132 159 8671
290 517 4030
16 627 10930
137 373 9611
89 146 8248
124 497 10190
46 55 2996
125 491 11934
75 263 7235
356 364 186
230 280 8799
98 236 9170
224 412 8503
224 630 13476
134 155 8894
264 464 5099
198 572 8452
162 295 5102
179 262 4368
477 602 3429
600 615 1619
258 531 5529
498 599 8287
34 91 3890
147 323 2733
475 617 1605
133 608 17021
131 384 7425
271 429 1787
90 347 9299
115 597 17837
421 634 9465
326 616 7399
96 521 13356
56 365 9736
113 573 17225
163 541 3809
263 344 923
249 662 15400
25 201 15208
277 296 660
284 428 2502
34 421 9319
218 281 8374
452 647 12501
253 652 17355
78 187 8061
102 485 16904
105 598 18709
22 654 8871
312 529 4613
87 127 3914
235 610 10495
143 498 3871
297 646 15355
302 425 2375
17 335 4592
386 636 13273
403 661 15098
256 602 7800
389 592 11902
90 480 11887
201 463 7925
103 316 11297
86 107 7096
25 186 11928
257 501 2770
534 544 1256
58 291 8741
251 507 5123
84 574 17071
90 336 8932
106 329 12778
25 46 3448
36 159 11049
220 328 8894
210 360 7211
289 400 976
106 183 10081
105 623 17065
4 300 6236
277 606 8466
56 252 9287
3 445 7609
75 380 8653
70 604 15511
10 513 11070
337 423 1232
125 384 10051
20 266 8884
14 339 5676
101 393 11296
417 425 645
65 411 10169
394 409 671
189 198 2424
22 449 9970
161 163 896
249 534 7001
613 643 9141
130 190 5233
375 608 9521
149 610 9655
333 411 1178
317 625 8313
275 391 970
233 500 4636
449 600 6647
231 276 8312
517 538 2507
63 554 16556
278 369 925
231 300 9217
74 300 7251
215 530 7700
213 390 7964
356 588 10802
32 388 9021
260 311 2667
61 259 9547
4 41 3940
4 297 6638
443 523 3051
21 645 11410
11 303 5035
309 371 4826
269 354 384
13 636 14092
72 242 7769
397 643 16045
166 469 8775
486 489 667
95 237 8749
270 571 10003
38 289 6778
314 382 2165
420 616 7817
136 405 9643
238 453 3539
196 204 1861
391 566 7935
214 290 8748
183 264 4128
87 650 12768
350 493 2313
90 262 8857
328 495 2994
395 499 2452
165 445 4475
262 650 19054
153 601 6667
344 368 734
117 166 6663
416 560 5673
509 512 858
567 580 2653
61 333 9827
282 392 758
313 586 10390
189 375 4528
405 477 6175
320 409 1411
157 278 3235
109 160 11508
8 504 11309
465 524 3012
88 642 15082
95 525 14098
339 651 18115
183 488 3831
394 573 8102
70 413 10658
444 634 8764
95 396 10638
432 566 7893
513 516 996
184 354 4314
190 428 4719
149 459 3313
99 324 11265
300 598 9175
61 190 12127
201 209 1597
23 116 8610
64 545 14897
50 565 15077
129 227 6879
361 389 952
392 656 14209
215 219 1604
127 266 8694
96 240 8489
98 616 16732
107 559 16568
371 409 853
120 262 9629
292 461 3583
231 535 5095
303 617 8838
29 256 7233
403 404 123
207 647 12117
254 552 8028
345 608 9038
422 455 1504
336 641 15820
329 367 681
460 555 4293
144 480 9363
4 234 7484
547 606 3057
27 75 3509
263 657 14636
163 378 3955
58 554 16490
15 397 6236
33 660 7243
172 489 5445
93 530 14953
277 539 6387
216 373 7003
115 588 16911
47 645 15431
33 154 10764
207 376 6386
82 190 8834
220 542 8770
37 444 7961
148 514 4242
170 440 4957
5 160 12429
321 635 11135
223 408 8113
236 280 1502
302 403 1793
41 559 12150
520 609 5906
46 156 9183
581 624 6109
263 559 7740
19 496 10629
175 464 9710
173 470 8740
141 459 4759
233 466 7088
380 521 3423
396 509 4686
23 634 10546
93 598 17225
192 197 1754
121 135 2467
441 663 15952
599 650 9068
45 133 6004
265 646 15808
452 576 8283
535 652 13790
298 590 12431
481 575 5781
91 326 9508
440 454 1460
76 324 8323
435 647 12366
175 355 5223
191 466 7970
93 556 17252
150 205 5723
254 389 1453
293 563 8554
546 655 9820
540 594 5612
330 409 1146
162 183 1838
136 184 8257
32 570 13451
54 189 11737
179 501 4543
9 42 2407
5 332 7909
300 559 7181
536 550 1149
311 345 1953
12 599 12391
117 389 11160
76 537 13559
434 493 931
303 525 5531
12 316 5767
248 495 3473
544 572 2712
540 549 1214
255 452 2453
428 540 4708
360 490 2598
67 262 9321
521 530 1622
68 579 18175
97 196 11192
100 321 11184
127 497 10556
132 559 13521
460 577 6424
375 628 9631
434 484 9011
20 532 12058
37 508 12404
39 540 12811
585 651 5898
490 628 8224
166 561 10726
184 500 3212
73 471 12283
584 597 2665
492 542 3560
92 173 8631
163 639 10659
62 230 16248
114 525 14053
151 217 8368
291 432 2491
302 315 2253
336 440 1335
9 135 8050
392 607 8458
454 651 16657
412 612 6994
96 590 18319
169 531 9210
178 486 4862
105 509 15006
170 605 10891
260 532 6084
132 523 9919
408 544 6110
320 662 15294
337 641 15751
185 419 3750
31 309 4128
334 372 744
237 533 7022
52 293 8389
20 629 8628
82 414 9358
524 542 2445
66 116 5365
41 292 5822
436 462 1933
349 585 12389
364 437 2709
239 374 1814
316 500 3884
221 558 6784
186 370 4317
81 595 17648
437 464 2082
297 432 2709
276 663 15152
415 650 17476
222 650 11818
14 307 3791
451 587 8596
162 269 4419
125 529 13993
155 212 5394
361 614 8147
197 576 8681
120 269 9845
613 632 899
528 597 6259
163 579 7579
167 599 13835
210 578 8089
225 328 9397
137 617 16725
312 616 6166
9 284 6506
109 252 11100
125 459 12225
306 315 1951
224 491 7781
308 452 5079
137 370 9248
133 582 16733
299 577 10328
442 502 3565
320 564 8144
81 346 7870
156 350 2884
320 559 6506
409 505 4100
212 298 8792
547 590 5973
214 456 7699
214 225 1123
0 65 8071
592 646 2662
69 425 10381
172 415 5085
225 244 8378
313 519 3035
142 510 6074
228 312 10957
49 621 11940
91 476 13788
124 539 14043
241 537 6914
122 370 9094
295 518 3941
33 465 9930
127 316 10275
206 656 15763
27 143 8746
236 345 1784
109 203 10767
15 441 6048
23 207 14773
52 527 12656
186 229 5493
250 490 3065
525 607 6036
574 639 3919
9 595 11620
162 271 4281
74 78 1034
114 432 11795
230 663 15210
82 87 399
167 230 8011
478 520 7812
495 526 1972
417 616 7775
104 530 15957
37 201 12927
106 527 15849
124 146 7587
270 370 325
43 247 6518
129 490 9694
12 538 11743
25 220 14952
228 251 8267
489 594 9537
557 635 7271
156 560 5540
19 491 10135
64 317 8331
128 289 8768
141 217 7683
341 463 3478
104 384 11512
47 544 12494
22 329 9058
49 390 7939
199 482 11321
165 246 5584
375 380 494
317 446 2263
235 315 3334
496 626 8966
573 651 9558
215 557 6257
54 440 9525
163 187 3501
83 110 4737
401 411 770
187 201 3375
3 533 9040
520 562 4304
291 327 989
101 302 9499
415 648 17249
94 130 4973
328 437 2195
9 586 13411
197 285 6122
6 302 6450
44 261 7308
458 654 14933
71 540 15225
46 601 12055
66 514 13370
479 529 7467
373 632 9257
47 554 13635
122 572 16387
225 245 8491
488 559 5022
94 242 9105
444 484 7874
465 644 12282
34 535 12822
196 478 13124
286 401 1035
166 389 4695
31 102 7363
563 665 12469
116 393 11987
495 612 6843
98 300 10418
455 626 7861
251 555 8043
65 276 8611
155 626 9416
238 303 1806
268 583 12129
168 373 4487
300 519 4106
374 437 2666
64 408 9696
201 330 6660
342 423 1282
68 653 9722
328 537 5774
126 311 10975
155 459 1481
146 582 12427
311 481 5635
244 335 1501
296 324 1344
11 100 8620
429 442 1366
244 595 11714
429 593 11698
245 648 19190
171 404 4586
264 336 638
52 112 8639
66 228 12647
47 549 13074
223 330 9134
447 562 5729
121 628 18554
81 422 8558
239 555 8687
70 307 7800
402 469 4406
149 486 1949
306 429 2867
473 591 5938
350 519 2925
14 36 1124
125 624 17475
2 16 5385
260 281 772
458 621 6730
166 403 4489
390 634 8807
132 245 6363
489 665 14330
87 139 6157
292 364 1022
437 522 3397
60 344 9280
389 494 2598
350 481 7141
487 504 2245
18 229 17066
182 604 10365
85 615 14903
513 622 7814
56 408 10245
350 584 11570
53 418 9955
203 328 6984
325 536 5527
236 343 1668
126 505 11546
361 641 15815
299 650 18258
179 441 5678
5 563 11206
217 454 10221
133 188 5542
83 457 10468
126 460 12418
327 574 9381
156 448 3142
599 632 1435
290 661 13959
500 626 9177
316 409 2006
111 146 9738
110 488 12554
19 131 9912
227 651 11661
111 546 16341
108 246 11486
296 316 1187
301 638 13822
150 216 6034
236 410 2448
257 548 6965
44 570 14334
362 457 3089
346 560 6923
84 293 7225
61 642 13424
320 419 1355
280 632 9237
154 568 7535
18 299 7141
246 639 14628
263 630 9974
311 542 6041
252 604 8692
147 603 8969
273 569 9429
198 231 2407
300 321 976
230 424 7157
236 305 1513
59 384 10641
